case_date,case_weekday,case_week_ending,ethnicity_mpao,cases,cases_per_100k,cases_mean7,cases_per_100k_mean7
2020-10-25,Sunday,2020-10-25,Pacific peoples,0,0,0,0
2020-10-25,Sunday,2020-10-25,Asian,0,0,0.4286,0.0514
2020-10-25,Sunday,2020-10-25,European or Other,4,0.1263,7,0.221
2020-10-24,Saturday,2020-10-25,Maori,0,0,0,0
2020-10-24,Saturday,2020-10-25,Pacific peoples,0,0,0,0
2020-10-24,Saturday,2020-10-25,Asian,0,0,0.5714,0.0685
2020-10-24,Saturday,2020-10-25,European or Other,0,0,6.4286,0.203
2020-10-23,Friday,2020-10-25,Maori,0,0,0,0
2020-10-23,Friday,2020-10-25,Pacific peoples,0,0,0,0
2020-10-23,Friday,2020-10-25,Asian,2,0.2398,0.7143,0.0856
2020-10-23,Friday,2020-10-25,European or Other,16,0.5051,6.8571,0.2165
2020-10-22,Thursday,2020-10-25,Maori,0,0,0,0
2020-10-22,Thursday,2020-10-25,Pacific peoples,0,0,0,0
2020-10-22,Thursday,2020-10-25,Asian,0,0,0.4286,0.0514
2020-10-22,Thursday,2020-10-25,European or Other,3,0.0947,4.7143,0.1488
2020-10-21,Wednesday,2020-10-25,Maori,0,0,0,0
2020-10-21,Wednesday,2020-10-25,Pacific peoples,0,0,0,0
2020-10-21,Wednesday,2020-10-25,Asian,1,0.1199,0.7143,0.0856
2020-10-21,Wednesday,2020-10-25,European or Other,3,0.0947,4.7143,0.1488
2020-10-20,Tuesday,2020-10-25,Maori,0,0,0,0
2020-10-20,Tuesday,2020-10-25,Pacific peoples,0,0,0,0
2020-10-20,Tuesday,2020-10-25,Asian,0,0,0.5714,0.0685
2020-10-20,Tuesday,2020-10-25,European or Other,22,0.6946,4.4286,0.1398
2020-10-19,Monday,2020-10-25,Maori,0,0,0,0
2020-10-19,Monday,2020-10-25,Pacific peoples,0,0,0,0
2020-10-19,Monday,2020-10-25,Asian,0,0,0.7143,0.0856
2020-10-19,Monday,2020-10-25,European or Other,1,0.0316,1.4286,0.0451
2020-10-18,Sunday,2020-10-18,Maori,0,0,0,0
2020-10-18,Sunday,2020-10-18,Pacific peoples,0,0,0.1429,0.0365
2020-10-18,Sunday,2020-10-18,Asian,1,0.1199,0.7143,0.0856
2020-10-18,Sunday,2020-10-18,European or Other,0,0,1.2857,0.0406
2020-10-17,Saturday,2020-10-18,Maori,0,0,0,0
2020-10-17,Saturday,2020-10-18,Pacific peoples,0,0,0.1429,0.0365
2020-10-17,Saturday,2020-10-18,Asian,1,0.1199,1,0.1199
2020-10-17,Saturday,2020-10-18,European or Other,3,0.0947,1.2857,0.0406
2020-10-16,Friday,2020-10-18,Maori,0,0,0,0
2020-10-16,Friday,2020-10-18,Pacific peoples,0,0,0.1429,0.0365
2020-10-16,Friday,2020-10-18,Asian,0,0,0.8571,0.1028
2020-10-16,Friday,2020-10-18,European or Other,1,0.0316,0.8571,0.0271
2020-10-15,Thursday,2020-10-18,Maori,0,0,0,0
2020-10-15,Thursday,2020-10-18,Pacific peoples,0,0,0.1429,0.0365
2020-10-15,Thursday,2020-10-18,Asian,2,0.2398,0.8571,0.1028
2020-10-15,Thursday,2020-10-18,European or Other,3,0.0947,1.2857,0.0406
2020-10-14,Wednesday,2020-10-18,Maori,0,0,0,0
2020-10-14,Wednesday,2020-10-18,Pacific peoples,0,0,0.1429,0.0365
2020-10-14,Wednesday,2020-10-18,Asian,0,0,1,0.1199
2020-10-14,Wednesday,2020-10-18,European or Other,1,0.0316,0.8571,0.0271
2020-10-13,Tuesday,2020-10-18,Maori,0,0,0,0
2020-10-13,Tuesday,2020-10-18,Pacific peoples,0,0,0.1429,0.0365
2020-10-13,Tuesday,2020-10-18,Asian,1,0.1199,1.1429,0.137
2020-10-13,Tuesday,2020-10-18,European or Other,1,0.0316,1,0.0316
2020-10-12,Monday,2020-10-18,Maori,0,0,0,0
2020-10-12,Monday,2020-10-18,Pacific peoples,1,0.2558,0.1429,0.0365
2020-10-12,Monday,2020-10-18,Asian,0,0,1,0.1199
2020-10-12,Monday,2020-10-18,European or Other,0,0,1.1429,0.0361
2020-10-11,Sunday,2020-10-11,Maori,0,0,0,0
2020-10-11,Sunday,2020-10-11,Pacific peoples,0,0,0,0
2020-10-11,Sunday,2020-10-11,Asian,3,0.3597,1.2857,0.1542
2020-10-11,Sunday,2020-10-11,European or Other,0,0,1.2857,0.0406
2020-10-10,Saturday,2020-10-11,Maori,0,0,0,0
2020-10-10,Saturday,2020-10-11,Pacific peoples,0,0,0,0
2020-10-10,Saturday,2020-10-11,Asian,0,0,0.8571,0.1028
2020-10-10,Saturday,2020-10-11,European or Other,0,0,1.5714,0.0496
2020-10-09,Friday,2020-10-11,Maori,0,0,0,0
2020-10-09,Friday,2020-10-11,Pacific peoples,0,0,0,0
2020-10-09,Friday,2020-10-11,Asian,0,0,0.8571,0.1028
2020-10-09,Friday,2020-10-11,European or Other,4,0.1263,2.1429,0.0677
2020-10-08,Thursday,2020-10-11,Maori,0,0,0,0
2020-10-08,Thursday,2020-10-11,Pacific peoples,0,0,0,0
2020-10-08,Thursday,2020-10-11,Asian,3,0.3597,1,0.1199
2020-10-08,Thursday,2020-10-11,European or Other,0,0,1.7143,0.0541
2020-10-07,Wednesday,2020-10-11,Maori,0,0,0,0
2020-10-07,Wednesday,2020-10-11,Pacific peoples,0,0,0,0
2020-10-07,Wednesday,2020-10-11,Asian,1,0.1199,1.4286,0.1713
2020-10-07,Wednesday,2020-10-11,European or Other,2,0.0631,1.7143,0.0541
2020-10-06,Tuesday,2020-10-11,Maori,0,0,0,0
2020-10-06,Tuesday,2020-10-11,Pacific peoples,0,0,0,0
2020-10-06,Tuesday,2020-10-11,Asian,0,0,2,0.2398
2020-10-06,Tuesday,2020-10-11,European or Other,2,0.0631,1.5714,0.0496
2020-10-05,Monday,2020-10-11,Maori,0,0,0,0
2020-10-05,Monday,2020-10-11,Pacific peoples,0,0,0,0
2020-10-05,Monday,2020-10-11,Asian,2,0.2398,2,0.2398
2020-10-05,Monday,2020-10-11,European or Other,1,0.0316,1.2857,0.0406
2020-10-04,Sunday,2020-10-04,Maori,0,0,0.1429,0.0178
2020-10-04,Sunday,2020-10-04,Pacific peoples,0,0,0,0
2020-10-04,Sunday,2020-10-04,Asian,0,0,1.7143,0.2055
2020-10-04,Sunday,2020-10-04,European or Other,2,0.0631,1.1429,0.0361
2020-10-03,Saturday,2020-10-04,Maori,0,0,0.1429,0.0178
2020-10-03,Saturday,2020-10-04,Pacific peoples,0,0,0,0
2020-10-03,Saturday,2020-10-04,Asian,0,0,1.8571,0.2227
2020-10-03,Saturday,2020-10-04,European or Other,4,0.1263,1,0.0316
2020-10-02,Friday,2020-10-04,Maori,0,0,0.1429,0.0178
2020-10-02,Friday,2020-10-04,Pacific peoples,0,0,0,0
2020-10-02,Friday,2020-10-04,Asian,1,0.1199,2,0.2398
2020-10-02,Friday,2020-10-04,European or Other,1,0.0316,0.5714,0.018
2020-10-01,Thursday,2020-10-04,Maori,0,0,0.1429,0.0178
2020-10-01,Thursday,2020-10-04,Pacific peoples,0,0,0,0
2020-10-01,Thursday,2020-10-04,Asian,6,0.7194,1.8571,0.2227
2020-10-01,Thursday,2020-10-04,European or Other,0,0,0.5714,0.018
2020-09-30,Wednesday,2020-10-04,Maori,0,0,0.2857,0.0356
2020-09-30,Wednesday,2020-10-04,Pacific peoples,0,0,0,0
2020-09-30,Wednesday,2020-10-04,Asian,5,0.5995,1,0.1199
2020-09-30,Wednesday,2020-10-04,European or Other,1,0.0316,0.7143,0.0226
2020-09-29,Tuesday,2020-10-04,Maori,0,0,0.4286,0.0534
2020-09-29,Tuesday,2020-10-04,Pacific peoples,0,0,0,0
2020-09-29,Tuesday,2020-10-04,Asian,0,0,0.4286,0.0514
2020-09-29,Tuesday,2020-10-04,European or Other,0,0,0.7143,0.0226
2020-09-28,Monday,2020-10-04,Maori,1,0.1247,0.4286,0.0534
2020-09-28,Monday,2020-10-04,Pacific peoples,0,0,0,0
2020-09-28,Monday,2020-10-04,Asian,0,0,0.8571,0.1028
2020-09-28,Monday,2020-10-04,European or Other,0,0,0.7143,0.0226
2020-09-27,Sunday,2020-09-27,Maori,0,0,0.2857,0.0356
2020-09-27,Sunday,2020-09-27,Pacific peoples,0,0,0,0
2020-09-27,Sunday,2020-09-27,Asian,1,0.1199,1,0.1199
2020-09-27,Sunday,2020-09-27,European or Other,1,0.0316,0.7143,0.0226
2020-09-26,Saturday,2020-09-27,Maori,0,0,0.2857,0.0356
2020-09-26,Saturday,2020-09-27,Pacific peoples,0,0,0,0
2020-09-26,Saturday,2020-09-27,Asian,1,0.1199,0.8571,0.1028
2020-09-26,Saturday,2020-09-27,European or Other,1,0.0316,0.5714,0.018
2020-09-25,Friday,2020-09-27,Maori,0,0,0.2857,0.0356
2020-09-25,Friday,2020-09-27,Pacific peoples,0,0,0,0
2020-09-25,Friday,2020-09-27,Asian,0,0,1.1429,0.137
2020-09-25,Friday,2020-09-27,European or Other,1,0.0316,0.4286,0.0135
2020-09-24,Thursday,2020-09-27,Maori,1,0.1247,0.2857,0.0356
2020-09-24,Thursday,2020-09-27,Pacific peoples,0,0,0,0
2020-09-24,Thursday,2020-09-27,Asian,0,0,1.5714,0.1884
2020-09-24,Thursday,2020-09-27,European or Other,1,0.0316,0.2857,0.009
2020-09-23,Wednesday,2020-09-27,Maori,1,0.1247,0.1429,0.0178
2020-09-23,Wednesday,2020-09-27,Pacific peoples,0,0,0,0
2020-09-23,Wednesday,2020-09-27,Asian,1,0.1199,1.5714,0.1884
2020-09-23,Wednesday,2020-09-27,European or Other,1,0.0316,0.1429,0.0045
2020-09-22,Tuesday,2020-09-27,Maori,0,0,0,0
2020-09-22,Tuesday,2020-09-27,Pacific peoples,0,0,0,0
2020-09-22,Tuesday,2020-09-27,Asian,3,0.3597,2,0.2398
2020-09-22,Tuesday,2020-09-27,European or Other,0,0,1.1429,0.0361
2020-09-21,Monday,2020-09-27,Maori,0,0,0,0
2020-09-21,Monday,2020-09-27,Pacific peoples,0,0,0,0
2020-09-21,Monday,2020-09-27,Asian,1,0.1199,1.5714,0.1884
2020-09-21,Monday,2020-09-27,European or Other,0,0,1.1429,0.0361
2020-09-20,Sunday,2020-09-20,Maori,0,0,0,0
2020-09-20,Sunday,2020-09-20,Pacific peoples,0,0,0,0
2020-09-20,Sunday,2020-09-20,Asian,0,0,2,0.2398
2020-09-20,Sunday,2020-09-20,European or Other,0,0,1.2857,0.0406
2020-09-19,Saturday,2020-09-20,Maori,0,0,0,0
2020-09-19,Saturday,2020-09-20,Pacific peoples,0,0,0,0
2020-09-19,Saturday,2020-09-20,Asian,3,0.3597,2,0.2398
2020-09-19,Saturday,2020-09-20,European or Other,0,0,1.4286,0.0451
2020-09-18,Friday,2020-09-20,Maori,0,0,0,0
2020-09-18,Friday,2020-09-20,Pacific peoples,0,0,0,0
2020-09-18,Friday,2020-09-20,Asian,3,0.3597,1.5714,0.1884
2020-09-18,Friday,2020-09-20,European or Other,0,0,1.5714,0.0496
2020-09-17,Thursday,2020-09-20,Maori,0,0,0.2857,0.0356
2020-09-17,Thursday,2020-09-20,Pacific peoples,0,0,0,0
2020-09-17,Thursday,2020-09-20,Asian,0,0,1.1429,0.137
2020-09-17,Thursday,2020-09-20,European or Other,0,0,1.5714,0.0496
2020-09-16,Wednesday,2020-09-20,Maori,0,0,0.2857,0.0356
2020-09-16,Wednesday,2020-09-20,Pacific peoples,0,0,0.2857,0.0731
2020-09-16,Wednesday,2020-09-20,Asian,4,0.4796,1.1429,0.137
2020-09-16,Wednesday,2020-09-20,European or Other,8,0.2526,1.5714,0.0496
2020-09-15,Tuesday,2020-09-20,Maori,0,0,0.2857,0.0356
2020-09-15,Tuesday,2020-09-20,Pacific peoples,0,0,0.4286,0.1096
2020-09-15,Tuesday,2020-09-20,Asian,0,0,0.8571,0.1028
2020-09-15,Tuesday,2020-09-20,European or Other,0,0,0.4286,0.0135
2020-09-14,Monday,2020-09-20,Maori,0,0,0.7143,0.0891
2020-09-14,Monday,2020-09-20,Pacific peoples,0,0,0.7143,0.1827
2020-09-14,Monday,2020-09-20,Asian,4,0.4796,0.8571,0.1028
2020-09-14,Monday,2020-09-20,European or Other,1,0.0316,0.5714,0.018
2020-09-13,Sunday,2020-09-13,Maori,0,0,0.7143,0.0891
2020-09-13,Sunday,2020-09-13,Pacific peoples,0,0,1.2857,0.3289
2020-09-13,Sunday,2020-09-13,Asian,0,0,0.5714,0.0685
2020-09-13,Sunday,2020-09-13,European or Other,1,0.0316,0.4286,0.0135
2020-09-12,Saturday,2020-09-13,Maori,0,0,0.8571,0.1069
2020-09-12,Saturday,2020-09-13,Pacific peoples,0,0,1.4286,0.3654
2020-09-12,Saturday,2020-09-13,Asian,0,0,0.7143,0.0856
2020-09-12,Saturday,2020-09-13,European or Other,1,0.0316,0.2857,0.009
2020-09-11,Friday,2020-09-13,Maori,2,0.2494,1.2857,0.1603
2020-09-11,Friday,2020-09-13,Pacific peoples,0,0,1.7143,0.4385
2020-09-11,Friday,2020-09-13,Asian,0,0,1,0.1199
2020-09-11,Friday,2020-09-13,European or Other,0,0,0.1429,0.0045
2020-09-10,Thursday,2020-09-13,Maori,0,0,1,0.1247
2020-09-10,Thursday,2020-09-13,Pacific peoples,2,0.5115,2,0.5115
2020-09-10,Thursday,2020-09-13,Asian,0,0,1.4286,0.1713
2020-09-10,Thursday,2020-09-13,European or Other,0,0,0.1429,0.0045
2020-09-09,Wednesday,2020-09-13,Maori,0,0,1.2857,0.1603
2020-09-09,Wednesday,2020-09-13,Pacific peoples,1,0.2558,1.7143,0.4385
2020-09-09,Wednesday,2020-09-13,Asian,2,0.2398,1.5714,0.1884
2020-09-09,Wednesday,2020-09-13,European or Other,0,0,0.1429,0.0045
2020-09-08,Tuesday,2020-09-13,Maori,3,0.3741,1.5714,0.1959
2020-09-08,Tuesday,2020-09-13,Pacific peoples,2,0.5115,1.8571,0.475
2020-09-08,Tuesday,2020-09-13,Asian,0,0,1.4286,0.1713
2020-09-08,Tuesday,2020-09-13,European or Other,1,0.0316,0.1429,0.0045
2020-09-07,Monday,2020-09-13,Maori,0,0,1.1429,0.1425
2020-09-07,Monday,2020-09-13,Pacific peoples,4,1.0231,1.5714,0.4019
2020-09-07,Monday,2020-09-13,Asian,2,0.2398,1.5714,0.1884
2020-09-07,Monday,2020-09-13,European or Other,0,0,0.7143,0.0226
2020-09-06,Sunday,2020-09-06,Maori,1,0.1247,1.1429,0.1425
2020-09-06,Sunday,2020-09-06,Pacific peoples,1,0.2558,1.1429,0.2923
2020-09-06,Sunday,2020-09-06,Asian,1,0.1199,2.4286,0.2912
2020-09-06,Sunday,2020-09-06,European or Other,0,0,1.4286,0.0451
2020-09-05,Saturday,2020-09-06,Maori,3,0.3741,1.2857,0.1603
2020-09-05,Saturday,2020-09-06,Pacific peoples,2,0.5115,1.2857,0.3289
2020-09-05,Saturday,2020-09-06,Asian,2,0.2398,2.4286,0.2912
2020-09-05,Saturday,2020-09-06,European or Other,0,0,1.4286,0.0451
2020-09-04,Friday,2020-09-06,Maori,0,0,1,0.1247
2020-09-04,Friday,2020-09-06,Pacific peoples,2,0.5115,1.1429,0.2923
2020-09-04,Friday,2020-09-06,Asian,3,0.3597,2.4286,0.2912
2020-09-04,Friday,2020-09-06,European or Other,0,0,1.4286,0.0451
2020-09-03,Thursday,2020-09-06,Maori,2,0.2494,1.7143,0.2137
2020-09-03,Thursday,2020-09-06,Pacific peoples,0,0,1,0.2558
2020-09-03,Thursday,2020-09-06,Asian,1,0.1199,3.4286,0.4111
2020-09-03,Thursday,2020-09-06,European or Other,0,0,1.7143,0.0541
2020-09-02,Wednesday,2020-09-06,Maori,2,0.2494,2,0.2494
2020-09-02,Wednesday,2020-09-06,Pacific peoples,2,0.5115,1.1429,0.2923
2020-09-02,Wednesday,2020-09-06,Asian,1,0.1199,3.2857,0.3939
2020-09-02,Wednesday,2020-09-06,European or Other,0,0,1.8571,0.0586
2020-09-01,Tuesday,2020-09-06,Maori,0,0,2.2857,0.285
2020-09-01,Tuesday,2020-09-06,Pacific peoples,0,0,0.8571,0.2192
2020-09-01,Tuesday,2020-09-06,Asian,1,0.1199,3.4286,0.4111
2020-09-01,Tuesday,2020-09-06,European or Other,5,0.1579,2,0.0631
2020-08-31,Monday,2020-09-06,Maori,0,0,2.5714,0.3206
2020-08-31,Monday,2020-09-06,Pacific peoples,1,0.2558,0.8571,0.2192
2020-08-31,Monday,2020-09-06,Asian,8,0.9592,3.2857,0.3939
2020-08-31,Monday,2020-09-06,European or Other,5,0.1579,1.5714,0.0496
2020-08-30,Sunday,2020-08-30,Maori,2,0.2494,3,0.3741
2020-08-30,Sunday,2020-08-30,Pacific peoples,2,0.5115,1.2857,0.3289
2020-08-30,Sunday,2020-08-30,Asian,1,0.1199,2.1429,0.2569
2020-08-30,Sunday,2020-08-30,European or Other,0,0,0.8571,0.0271
2020-08-29,Saturday,2020-08-30,Maori,1,0.1247,2.8571,0.3562
2020-08-29,Saturday,2020-08-30,Pacific peoples,1,0.2558,1.7143,0.4385
2020-08-29,Saturday,2020-08-30,Asian,2,0.2398,2.1429,0.2569
2020-08-29,Saturday,2020-08-30,European or Other,0,0,1,0.0316
2020-08-28,Friday,2020-08-30,Maori,5,0.6234,2.8571,0.3562
2020-08-28,Friday,2020-08-30,Pacific peoples,1,0.2558,1.8571,0.475
2020-08-28,Friday,2020-08-30,Asian,10,1.199,2,0.2398
2020-08-28,Friday,2020-08-30,European or Other,2,0.0631,1,0.0316
2020-08-27,Thursday,2020-08-30,Maori,4,0.4987,2.2857,0.285
2020-08-27,Thursday,2020-08-30,Pacific peoples,1,0.2558,2.2857,0.5846
2020-08-27,Thursday,2020-08-30,Asian,0,0,0.5714,0.0685
2020-08-27,Thursday,2020-08-30,European or Other,1,0.0316,1,0.0316
2020-08-26,Wednesday,2020-08-30,Maori,4,0.4987,1.7143,0.2137
2020-08-26,Wednesday,2020-08-30,Pacific peoples,0,0,2.7143,0.6942
2020-08-26,Wednesday,2020-08-30,Asian,2,0.2398,0.5714,0.0685
2020-08-26,Wednesday,2020-08-30,European or Other,1,0.0316,1.2857,0.0406
2020-08-25,Tuesday,2020-08-30,Maori,2,0.2494,1.2857,0.1603
2020-08-25,Tuesday,2020-08-30,Pacific peoples,0,0,3.1429,0.8039
2020-08-25,Tuesday,2020-08-30,Asian,0,0,0.2857,0.0343
2020-08-25,Tuesday,2020-08-30,European or Other,2,0.0631,1.2857,0.0406
2020-08-24,Monday,2020-08-30,Maori,3,0.3741,1.1429,0.1425
2020-08-24,Monday,2020-08-30,Pacific peoples,4,1.0231,4.1429,1.0596
2020-08-24,Monday,2020-08-30,Asian,0,0,0.2857,0.0343
2020-08-24,Monday,2020-08-30,European or Other,0,0,1.4286,0.0451
2020-08-23,Sunday,2020-08-23,Maori,1,0.1247,0.7143,0.0891
2020-08-23,Sunday,2020-08-23,Pacific peoples,5,1.2789,4.7143,1.2058
2020-08-23,Sunday,2020-08-23,Asian,1,0.1199,0.2857,0.0343
2020-08-23,Sunday,2020-08-23,European or Other,1,0.0316,1.5714,0.0496
2020-08-22,Saturday,2020-08-23,Maori,1,0.1247,0.7143,0.0891
2020-08-22,Saturday,2020-08-23,Pacific peoples,2,0.5115,5.5714,1.425
2020-08-22,Saturday,2020-08-23,Asian,1,0.1199,0.1429,0.0171
2020-08-22,Saturday,2020-08-23,European or Other,0,0,1.4286,0.0451
2020-08-21,Friday,2020-08-23,Maori,1,0.1247,0.5714,0.0712
2020-08-21,Friday,2020-08-23,Pacific peoples,4,1.0231,6.8571,1.7539
2020-08-21,Friday,2020-08-23,Asian,0,0,0.1429,0.0171
2020-08-21,Friday,2020-08-23,European or Other,2,0.0631,1.7143,0.0541
2020-08-20,Thursday,2020-08-23,Maori,0,0,0.4286,0.0534
2020-08-20,Thursday,2020-08-23,Pacific peoples,4,1.0231,6.8571,1.7539
2020-08-20,Thursday,2020-08-23,Asian,0,0,0.1429,0.0171
2020-08-20,Thursday,2020-08-23,European or Other,3,0.0947,1.5714,0.0496
2020-08-19,Wednesday,2020-08-23,Maori,1,0.1247,0.8571,0.1069
2020-08-19,Wednesday,2020-08-23,Pacific peoples,3,0.7673,7.2857,1.8635
2020-08-19,Wednesday,2020-08-23,Asian,0,0,0.2857,0.0343
2020-08-19,Wednesday,2020-08-23,European or Other,1,0.0316,1.2857,0.0406
2020-08-18,Tuesday,2020-08-23,Maori,1,0.1247,1.4286,0.1781
2020-08-18,Tuesday,2020-08-23,Pacific peoples,7,1.7904,8,2.0462
2020-08-18,Tuesday,2020-08-23,Asian,0,0,0.5714,0.0685
2020-08-18,Tuesday,2020-08-23,European or Other,3,0.0947,1.1429,0.0361
2020-08-17,Monday,2020-08-23,Maori,0,0,1.2857,0.1603
2020-08-17,Monday,2020-08-23,Pacific peoples,8,2.0462,7.5714,1.9366
2020-08-17,Monday,2020-08-23,Asian,0,0,0.5714,0.0685
2020-08-17,Monday,2020-08-23,European or Other,1,0.0316,0.8571,0.0271
2020-08-16,Sunday,2020-08-16,Maori,1,0.1247,1.2857,0.1603
2020-08-16,Sunday,2020-08-16,Pacific peoples,11,2.8135,6.4286,1.6443
2020-08-16,Sunday,2020-08-16,Asian,0,0,0.5714,0.0685
2020-08-16,Sunday,2020-08-16,European or Other,0,0,0.7143,0.0226
2020-08-15,Saturday,2020-08-16,Maori,0,0,1.1429,0.1425
2020-08-15,Saturday,2020-08-16,Pacific peoples,11,2.8135,4.8571,1.2423
2020-08-15,Saturday,2020-08-16,Asian,1,0.1199,0.5714,0.0685
2020-08-15,Saturday,2020-08-16,European or Other,2,0.0631,0.7143,0.0226
2020-08-14,Friday,2020-08-16,Maori,0,0,1.1429,0.1425
2020-08-14,Friday,2020-08-16,Pacific peoples,4,1.0231,3.2857,0.8404
2020-08-14,Friday,2020-08-16,Asian,0,0,0.4286,0.0514
2020-08-14,Friday,2020-08-16,European or Other,1,0.0316,0.4286,0.0135
2020-08-13,Thursday,2020-08-16,Maori,3,0.3741,1.1429,0.1425
2020-08-13,Thursday,2020-08-16,Pacific peoples,7,1.7904,2.7143,0.6942
2020-08-13,Thursday,2020-08-16,Asian,1,0.1199,0.4286,0.0514
2020-08-13,Thursday,2020-08-16,European or Other,1,0.0316,0.2857,0.009
2020-08-12,Wednesday,2020-08-16,Maori,5,0.6234,0.7143,0.0891
2020-08-12,Wednesday,2020-08-16,Pacific peoples,8,2.0462,1.7143,0.4385
2020-08-12,Wednesday,2020-08-16,Asian,2,0.2398,0.2857,0.0343
2020-08-12,Wednesday,2020-08-16,European or Other,0,0,0.1429,0.0045
2020-08-11,Tuesday,2020-08-16,Maori,0,0,0,0
2020-08-11,Tuesday,2020-08-16,Pacific peoples,4,1.0231,0.5714,0.1462
2020-08-11,Tuesday,2020-08-16,Asian,0,0,0,0
2020-08-11,Tuesday,2020-08-16,European or Other,1,0.0316,0.1429,0.0045
2020-08-10,Monday,2020-08-16,Maori,0,0,0,0
2020-08-10,Monday,2020-08-16,Pacific peoples,0,0,0,0
2020-08-10,Monday,2020-08-16,Asian,0,0,0.2857,0.0343
2020-08-10,Monday,2020-08-16,European or Other,0,0,0,0
2020-08-09,Sunday,2020-08-09,Maori,0,0,0,0
2020-08-09,Sunday,2020-08-09,Pacific peoples,0,0,0,0
2020-08-09,Sunday,2020-08-09,Asian,0,0,0.2857,0.0343
2020-08-09,Sunday,2020-08-09,European or Other,0,0,0,0
2020-08-08,Saturday,2020-08-09,Maori,0,0,0,0
2020-08-08,Saturday,2020-08-09,Pacific peoples,0,0,0,0
2020-08-08,Saturday,2020-08-09,Asian,0,0,0.5714,0.0685
2020-08-08,Saturday,2020-08-09,European or Other,0,0,0.1429,0.0045
2020-08-07,Friday,2020-08-09,Maori,0,0,0,0
2020-08-07,Friday,2020-08-09,Pacific peoples,0,0,0.1429,0.0365
2020-08-07,Friday,2020-08-09,Asian,0,0,0.7143,0.0856
2020-08-07,Friday,2020-08-09,European or Other,0,0,0.1429,0.0045
2020-08-06,Thursday,2020-08-09,Maori,0,0,0,0
2020-08-06,Thursday,2020-08-09,Pacific peoples,0,0,0.1429,0.0365
2020-08-06,Thursday,2020-08-09,Asian,0,0,1,0.1199
2020-08-06,Thursday,2020-08-09,European or Other,0,0,0.1429,0.0045
2020-08-05,Wednesday,2020-08-09,Maori,0,0,0,0
2020-08-05,Wednesday,2020-08-09,Pacific peoples,0,0,0.1429,0.0365
2020-08-05,Wednesday,2020-08-09,Asian,0,0,1,0.1199
2020-08-05,Wednesday,2020-08-09,European or Other,0,0,0.1429,0.0045
2020-08-04,Tuesday,2020-08-09,Maori,0,0,0,0
2020-08-04,Tuesday,2020-08-09,Pacific peoples,0,0,0.1429,0.0365
2020-08-04,Tuesday,2020-08-09,Asian,2,0.2398,1,0.1199
2020-08-04,Tuesday,2020-08-09,European or Other,0,0,0.2857,0.009
2020-08-03,Monday,2020-08-09,Maori,0,0,0,0
2020-08-03,Monday,2020-08-09,Pacific peoples,0,0,0.1429,0.0365
2020-08-03,Monday,2020-08-09,Asian,0,0,0.8571,0.1028
2020-08-03,Monday,2020-08-09,European or Other,0,0,0.2857,0.009
2020-08-02,Sunday,2020-08-02,Maori,0,0,0,0
2020-08-02,Sunday,2020-08-02,Pacific peoples,0,0,0.1429,0.0365
2020-08-02,Sunday,2020-08-02,Asian,2,0.2398,1.1429,0.137
2020-08-02,Sunday,2020-08-02,European or Other,1,0.0316,0.2857,0.009
2020-08-01,Saturday,2020-08-02,Maori,0,0,0,0
2020-08-01,Saturday,2020-08-02,Pacific peoples,1,0.2558,0.1429,0.0365
2020-08-01,Saturday,2020-08-02,Asian,1,0.1199,0.8571,0.1028
2020-08-01,Saturday,2020-08-02,European or Other,0,0,0.1429,0.0045
2020-07-31,Friday,2020-08-02,Maori,0,0,0,0
2020-07-31,Friday,2020-08-02,Pacific peoples,0,0,0,0
2020-07-31,Friday,2020-08-02,Asian,2,0.2398,0.7143,0.0856
2020-07-31,Friday,2020-08-02,European or Other,0,0,0.1429,0.0045
2020-07-30,Thursday,2020-08-02,Maori,0,0,0.1429,0.0178
2020-07-30,Thursday,2020-08-02,Pacific peoples,0,0,0,0
2020-07-30,Thursday,2020-08-02,Asian,0,0,0.4286,0.0514
2020-07-30,Thursday,2020-08-02,European or Other,0,0,0.1429,0.0045
2020-07-29,Wednesday,2020-08-02,Maori,0,0,0.1429,0.0178
2020-07-29,Wednesday,2020-08-02,Pacific peoples,0,0,0,0
2020-07-29,Wednesday,2020-08-02,Asian,0,0,0.4286,0.0514
2020-07-29,Wednesday,2020-08-02,European or Other,1,0.0316,0.1429,0.0045
2020-07-28,Tuesday,2020-08-02,Maori,0,0,0.1429,0.0178
2020-07-28,Tuesday,2020-08-02,Pacific peoples,0,0,0,0
2020-07-28,Tuesday,2020-08-02,Asian,1,0.1199,0.4286,0.0514
2020-07-28,Tuesday,2020-08-02,European or Other,0,0,0,0
2020-07-27,Monday,2020-08-02,Maori,0,0,0.1429,0.0178
2020-07-27,Monday,2020-08-02,Pacific peoples,0,0,0,0
2020-07-27,Monday,2020-08-02,Asian,2,0.2398,0.2857,0.0343
2020-07-27,Monday,2020-08-02,European or Other,0,0,0,0
2020-07-26,Sunday,2020-07-26,Maori,0,0,0.1429,0.0178
2020-07-26,Sunday,2020-07-26,Pacific peoples,0,0,0,0
2020-07-26,Sunday,2020-07-26,Asian,0,0,0,0
2020-07-26,Sunday,2020-07-26,European or Other,0,0,0.1429,0.0045
2020-07-25,Saturday,2020-07-26,Maori,0,0,0.1429,0.0178
2020-07-25,Saturday,2020-07-26,Pacific peoples,0,0,0,0
